case_id,activity,enable_time,start_time,end_time,resource
96,Traer informacion estudiante - banner,2016-05-01 13:05:14.284693+00:00,2016-05-01 13:05:14.284693+00:00,2016-05-01 13:05:14.284693+00:00,8587
96,Radicar Solicitud Homologacion,2016-05-01 13:05:17.284693+00:00,2016-05-01 13:05:17.284693+00:00,2016-05-01 13:05:17.284693+00:00,8588
96,Validar solicitud,2016-05-01 13:05:23.067306+00:00,2016-05-01 13:05:23.067305+00:00,2016-05-01 13:05:23.067305+00:00,10923
97,Validar solicitud,2016-05-01 13:09:46.827627+00:00,2016-05-01 13:09:46.827626+00:00,2016-05-01 19:01:56.342942+00:00,22404
85,Validar solicitud,2016-05-01 13:55:04.750468+00:00,2016-05-01 13:55:04.750467+00:00,2016-05-01 19:07:08.750447+00:00,1707
98,Traer informacion estudiante - banner,2016-05-01 15:00:00.000045+00:00,2016-05-01 15:00:00.000045+00:00,2016-05-01 15:00:00.000045+00:00,8655
98,Radicar Solicitud Homologacion,2016-05-01 15:00:03.000045+00:00,2016-05-01 15:00:03.000045+00:00,2016-05-01 15:00:03.000045+00:00,8736
99,Traer informacion estudiante - banner,2016-05-01 15:45:05.948535+00:00,2016-05-01 15:45:05.948535+00:00,2016-05-01 15:45:05.948535+00:00,8744
99,Radicar Solicitud Homologacion,2016-05-01 15:45:08.948535+00:00,2016-05-01 15:45:08.948535+00:00,2016-05-01 19:39:38.000000+00:00,8772
6,Notificacion estudiante cancelacion soli,2016-05-01 16:28:39.880841+00:00,2016-05-01 16:28:39.880841+00:00,2016-05-01 16:28:39.880841+00:00,9437
96,Homologacion por grupo de cursos,2016-05-01 16:42:10.769134+00:00,2016-05-01 16:42:10.769133+00:00,2016-05-01 19:00:22.000000+00:00,12548
98,Validar solicitud,2016-05-01 17:17:30.693774+00:00,2016-05-01 17:17:30.693774+00:00,2016-05-01 19:17:19.146997+00:00,18929
71,Notificacion estudiante cancelacion soli,2016-05-01 17:34:45.894166+00:00,2016-05-01 17:34:45.894166+00:00,2016-05-01 17:34:45.894166+00:00,9484
65,Homologacion por grupo de cursos,2016-05-01 18:02:42.348989+00:00,2016-05-01 18:02:42.348989+00:00,2016-05-01 19:21:55.532847+00:00,1343
100,Traer informacion estudiante - banner,2016-05-01 18:21:56.378709+00:00,2016-05-01 18:21:56.378709+00:00,2016-05-01 18:21:56.378709+00:00,8786
100,Radicar Solicitud Homologacion,2016-05-01 18:21:59.378709+00:00,2016-05-01 18:21:59.378709+00:00,2016-05-01 19:00:23.000000+00:00,8797
101,Traer informacion estudiante - banner,2016-05-01 18:36:26.615015+00:00,2016-05-01 18:36:26.615015+00:00,2016-05-01 18:36:26.615015+00:00,8854
101,Radicar Solicitud Homologacion,2016-05-01 18:36:29.615015+00:00,2016-05-01 18:36:29.615015+00:00,2016-05-01 19:00:12.000000+00:00,8955
101,Validar solicitud,2016-05-01 19:00:12.000000+00:00,2016-05-01 19:00:12.000000+00:00,2016-05-01 19:00:12.000000+00:00,2292
96,Evaluacion curso,2016-05-01 19:00:22.000000+00:00,2016-05-01 19:00:22.000000+00:00,2016-05-03 14:22:16.464636+00:00,22439
85,Homologacion por grupo de cursos,2016-05-01 19:07:08.819784+00:00,2016-05-01 19:07:08.819785+00:00,2016-05-01 19:22:48.492365+00:00,22478
102,Traer informacion estudiante - banner,2016-05-01 19:22:36.083508+00:00,2016-05-01 19:22:36.083508+00:00,2016-05-01 19:22:36.083508+00:00,8995
102,Radicar Solicitud Homologacion,2016-05-01 19:22:39.083508+00:00,2016-05-01 19:22:39.083508+00:00,2016-05-01 19:22:39.083508+00:00,9154
85,Evaluacion curso,2016-05-01 19:22:51.496116+00:00,2016-05-01 19:22:51.496116+00:00,2016-05-01 19:23:04.496116+00:00,10726
98,Cancelar Solicitud,2016-05-01 19:24:06.720400+00:00,2016-05-01 19:24:06.720400+00:00,2016-05-01 19:24:06.720400+00:00,11197
99,Validar solicitud,2016-05-01 19:39:38.000762+00:00,2016-05-01 19:39:38.000762+00:00,2016-05-01 19:39:38.000762+00:00,294
99,Revisar curso,2016-05-01 20:07:25.715306+00:00,2016-05-01 20:07:25.715306+00:00,2016-05-01 20:07:25.715306+00:00,1314
103,Traer informacion estudiante - banner,2016-05-01 20:29:07.162910+00:00,2016-05-01 20:29:07.162910+00:00,2016-05-01 20:29:07.162910+00:00,9298
103,Radicar Solicitud Homologacion,2016-05-01 20:29:10.162910+00:00,2016-05-01 20:29:10.162910+00:00,2016-05-02 16:00:00.241913+00:00,9336
105,Traer informacion estudiante - banner,2016-05-01 22:15:59.464808+00:00,2016-05-01 22:15:59.464808+00:00,2016-05-01 22:15:59.464808+00:00,9348
105,Radicar Solicitud Homologacion,2016-05-01 22:16:02.464808+00:00,2016-05-01 22:16:02.464808+00:00,2016-05-01 22:16:02.464808+00:00,9384
29,Notificacion estudiante cancelacion soli,2016-05-01 23:20:48.268265+00:00,2016-05-01 23:20:48.268265+00:00,2016-05-01 23:20:48.268265+00:00,11041
19,Homologacion por grupo de cursos,2016-05-02 00:09:29.565282+00:00,2016-05-02 00:09:29.565282+00:00,2016-05-02 16:33:11.880801+00:00,1422
100,Validar solicitud,2016-05-02 05:10:36.601218+00:00,2016-05-02 05:10:36.601219+00:00,2016-05-02 16:00:32.159833+00:00,241
13,Notificacion estudiante cancelacion soli,2016-05-02 06:06:05.505396+00:00,2016-05-02 06:06:05.505396+00:00,2016-05-02 06:06:05.505396+00:00,12196
91,Notificacion estudiante cancelacion soli,2016-05-02 07:17:32.943878+00:00,2016-05-02 07:17:32.943878+00:00,2016-05-02 07:17:32.943878+00:00,14128
58,Homologacion por grupo de cursos,2016-05-02 08:13:38.661358+00:00,2016-05-02 08:13:38.661358+00:00,2016-05-02 19:22:39.000000+00:00,22496
102,Cancelar Solicitud,2016-05-02 08:20:18.380863+00:00,2016-05-02 08:20:18.380863+00:00,2016-05-02 08:20:18.380863+00:00,15884
107,Traer informacion estudiante - banner,2016-05-02 11:00:54.767197+00:00,2016-05-02 11:00:54.767197+00:00,2016-05-02 11:00:54.767197+00:00,9404
107,Radicar Solicitud Homologacion,2016-05-02 11:00:57.767197+00:00,2016-05-02 11:00:57.767197+00:00,2016-05-02 16:11:47.231857+00:00,9420
106,Traer informacion estudiante - banner,2016-05-02 11:03:04.137385+00:00,2016-05-02 11:03:04.137385+00:00,2016-05-02 11:03:04.137385+00:00,9427
106,Radicar Solicitud Homologacion,2016-05-02 11:03:07.137385+00:00,2016-05-02 11:03:07.137385+00:00,2016-05-02 11:03:07.137385+00:00,9433
1,Validacion final,2016-05-02 14:26:43.291621+00:00,2016-05-02 14:26:43.291621+00:00,2016-05-02 16:00:01.000000+00:00,716
36,Validacion final,2016-05-02 15:51:12.321906+00:00,2016-05-02 15:51:12.321906+00:00,2016-05-02 15:51:12.321906+00:00,659
33,Evaluacion curso,2016-05-02 16:20:00.178386+00:00,2016-05-02 16:20:00.178386+00:00,2016-05-02 16:20:00.178386+00:00,163
107,Cancelar Solicitud,2016-05-02 16:24:12.122920+00:00,2016-05-02 16:24:12.122920+00:00,2016-05-02 16:24:12.122920+00:00,1995
81,Evaluacion curso,2016-05-02 17:09:44.462309+00:00,2016-05-02 17:09:44.462309+00:00,2016-05-02 18:14:46.671803+00:00,22438
92,Evaluacion curso,2016-05-02 18:01:01.808875+00:00,2016-05-02 18:01:01.808875+00:00,2016-05-02 18:01:01.808875+00:00,26763
59,Validar solicitud / pre-homologacion,2016-05-02 19:11:53.098882+00:00,2016-05-02 19:11:53.098881+00:00,2016-05-02 19:11:53.098881+00:00,387
95,Notificacion estudiante cancelacion soli,2016-05-02 19:34:00.067534+00:00,2016-05-02 19:34:00.067534+00:00,2016-05-02 19:34:00.067534+00:00,22074
74,Revisar curso,2016-05-02 19:52:52.835850+00:00,2016-05-02 19:52:52.835850+00:00,2016-05-02 19:52:52.835850+00:00,448
74,Evaluacion curso,2016-05-02 20:01:53.141775+00:00,2016-05-02 20:01:53.141775+00:00,2016-05-02 20:01:53.141775+00:00,4067
84,Cancelar Solicitud,2016-05-02 20:45:47.998777+00:00,2016-05-02 20:45:47.998777+00:00,2016-05-02 20:45:47.998777+00:00,22491
1,Visto Bueno Cierre Proceso,2016-05-03 04:03:04.651850+00:00,2016-05-03 04:03:04.651850+00:00,2016-05-03 04:03:04.651850+00:00,26767
1,Transferir Creditos,2016-05-03 04:07:32.100814+00:00,2016-05-03 04:07:32.100815+00:00,2016-05-03 04:07:32.100815+00:00,4560
84,Notificacion estudiante cancelacion soli,2016-05-03 04:08:47.298891+00:00,2016-05-03 04:08:47.298891+00:00,2016-05-03 04:08:47.298891+00:00,22624
1,Transferir creditos homologables,2016-05-03 04:19:09.158559+00:00,2016-05-03 04:19:09.158559+00:00,2016-05-03 04:19:09.158559+00:00,6889
108,Traer informacion estudiante - banner,2016-05-03 05:00:00.017815+00:00,2016-05-03 05:00:00.017815+00:00,2016-05-03 05:00:00.017815+00:00,9449
108,Radicar Solicitud Homologacion,2016-05-03 05:00:03.017815+00:00,2016-05-03 05:00:03.017815+00:00,2016-05-03 05:00:03.017815+00:00,9477
108,Validar solicitud,2016-05-03 06:28:13.276365+00:00,2016-05-03 06:28:13.276365+00:00,2016-05-03 11:03:57.497285+00:00,49
100,Revisar curso,2016-05-03 10:02:54.593487+00:00,2016-05-03 10:02:54.593486+00:00,2016-05-03 10:02:54.593486+00:00,410
109,Traer informacion estudiante - banner,2016-05-03 11:04:27.243786+00:00,2016-05-03 11:04:27.243786+00:00,2016-05-03 11:04:27.243786+00:00,9519
109,Radicar Solicitud Homologacion,2016-05-03 11:04:30.243786+00:00,2016-05-03 11:04:30.243786+00:00,2016-05-03 11:04:42.333844+00:00,9531
110,Traer informacion estudiante - banner,2016-05-03 11:05:26.455107+00:00,2016-05-03 11:05:26.455108+00:00,2016-05-03 11:05:26.455108+00:00,955
110,Radicar Solicitud Homologacion,2016-05-03 11:05:29.455108+00:00,2016-05-03 11:05:29.455108+00:00,2016-05-03 11:05:37.455108+00:00,9711
110,Validar solicitud,2016-05-03 11:05:37.456989+00:00,2016-05-03 11:05:37.456989+00:00,2016-05-03 11:05:37.456989+00:00,669
111,Traer informacion estudiante - banner,2016-05-03 11:13:57.496175+00:00,2016-05-03 11:13:57.496175+00:00,2016-05-03 11:13:57.496175+00:00,9872
111,Radicar Solicitud Homologacion,2016-05-03 11:14:00.496175+00:00,2016-05-03 11:14:00.496175+00:00,2016-05-03 11:14:02.362283+00:00,9886
112,Traer informacion estudiante - banner,2016-05-03 11:16:08.573230+00:00,2016-05-03 11:16:08.573230+00:00,2016-05-03 11:16:08.573230+00:00,9987
112,Radicar Solicitud Homologacion,2016-05-03 11:16:11.573230+00:00,2016-05-03 11:16:11.573230+00:00,2016-05-04 14:00:07.676869+00:00,8997
109,Validar solicitud,2016-05-03 11:41:48.531649+00:00,2016-05-03 11:41:48.531648+00:00,2016-05-03 14:07:08.472576+00:00,7297
88,Validacion final,2016-05-03 12:25:37.407122+00:00,2016-05-03 12:25:37.407122+00:00,2016-05-03 14:00:04.000000+00:00,7080
64,Validacion final,2016-05-03 12:55:11.719901+00:00,2016-05-03 12:55:11.719900+00:00,2016-05-03 12:55:11.719900+00:00,943
110,Cancelar Solicitud,2016-05-03 13:13:45.050064+00:00,2016-05-03 13:13:45.050064+00:00,2016-05-03 14:19:50.000000+00:00,22795
113,Traer informacion estudiante - banner,2016-05-03 13:50:45.699915+00:00,2016-05-03 13:50:45.699915+00:00,2016-05-03 13:50:45.699915+00:00,11204
113,Radicar Solicitud Homologacion,2016-05-03 13:50:48.699915+00:00,2016-05-03 13:50:48.699915+00:00,2016-05-03 13:50:48.699915+00:00,10183
88,Visto Bueno Cierre Proceso,2016-05-03 14:00:04.000001+00:00,2016-05-03 14:00:04.000001+00:00,2016-05-03 14:04:00.000001+00:00,6954
114,Traer informacion estudiante - banner,2016-05-03 14:17:41.184916+00:00,2016-05-03 14:17:41.184916+00:00,2016-05-03 14:17:41.184916+00:00,10296
114,Radicar Solicitud Homologacion,2016-05-03 14:17:44.184916+00:00,2016-05-03 14:17:44.184916+00:00,2016-05-03 14:17:44.184916+00:00,10348
114,Cancelar Solicitud,2016-05-03 14:44:07.842666+00:00,2016-05-03 14:44:07.842665+00:00,2016-05-03 15:40:53.842665+00:00,22829
64,Visto Bueno Cierre Proceso,2016-05-03 15:13:25.809479+00:00,2016-05-03 15:13:25.809479+00:00,2016-05-03 15:20:50.809479+00:00,6971
115,Traer informacion estudiante - banner,2016-05-03 20:53:40.833862+00:00,2016-05-03 20:53:40.833862+00:00,2016-05-03 20:53:40.833862+00:00,3747
115,Radicar Solicitud Homologacion,2016-05-03 20:53:43.833862+00:00,2016-05-03 20:53:43.833862+00:00,2016-05-03 20:53:43.833862+00:00,10962
115,Cancelar Solicitud,2016-05-03 20:58:05.322768+00:00,2016-05-03 20:58:05.322768+00:00,2016-05-03 20:58:05.322768+00:00,24544
66,Notificacion estudiante cancelacion soli,2016-05-03 22:13:22.553138+00:00,2016-05-03 22:13:22.553137+00:00,2016-05-03 22:13:22.553137+00:00,1
74,Validar solicitud / pre-homologacion,2016-05-03 23:34:54.201422+00:00,2016-05-03 23:34:54.201422+00:00,2016-05-03 23:40:49.973128+00:00,677
92,Validacion final,2016-05-04 06:23:30.937492+00:00,2016-05-04 06:23:30.937492+00:00,2016-05-04 06:23:30.937492+00:00,6767
92,Visto Bueno Cierre Proceso,2016-05-04 06:23:54.830925+00:00,2016-05-04 06:23:54.830925+00:00,2016-05-04 13:15:00.044268+00:00,6979
94,Cancelar Solicitud,2016-05-04 08:56:58.658708+00:00,2016-05-04 08:56:58.658708+00:00,2016-05-04 08:56:58.658708+00:00,5506
111,Validar solicitud,2016-05-04 09:47:43.331696+00:00,2016-05-04 09:47:43.331696+00:00,2016-05-04 13:00:40.958151+00:00,6694
116,Traer informacion estudiante - banner,2016-05-04 10:00:00.000000+00:00,2016-05-04 10:00:00.000000+00:00,2016-05-04 10:00:00.000000+00:00,10995
116,Radicar Solicitud Homologacion,2016-05-04 10:00:03.000000+00:00,2016-05-04 10:00:03.000000+00:00,2016-05-04 13:00:08.000000+00:00,11174
113,Cancelar Solicitud,2016-05-04 11:22:39.837646+00:00,2016-05-04 11:22:39.837646+00:00,2016-05-04 13:00:05.490555+00:00,2981
117,Traer informacion estudiante - banner,2016-05-04 11:45:33.985421+00:00,2016-05-04 11:45:33.985421+00:00,2016-05-04 11:45:33.985421+00:00,11218
117,Radicar Solicitud Homologacion,2016-05-04 11:45:36.985421+00:00,2016-05-04 11:45:36.985421+00:00,2016-05-04 11:45:36.985421+00:00,1134
117,Cancelar Solicitud,2016-05-04 11:45:48.811569+00:00,2016-05-04 11:45:48.811570+00:00,2016-05-04 11:45:48.811570+00:00,5588
118,Traer informacion estudiante - banner,2016-05-04 11:58:58.724275+00:00,2016-05-04 11:58:58.724274+00:00,2016-05-04 11:58:58.724274+00:00,11349
118,Radicar Solicitud Homologacion,2016-05-04 11:59:01.724275+00:00,2016-05-04 11:59:01.724274+00:00,2016-05-04 13:17:58.000000+00:00,11327
116,Validar solicitud,2016-05-04 13:01:01.738145+00:00,2016-05-04 13:01:01.738145+00:00,2016-05-04 13:01:01.738145+00:00,695
118,Cancelar Solicitud,2016-05-04 13:17:58.000000+00:00,2016-05-04 13:17:58.000000+00:00,2016-05-04 13:23:29.451456+00:00,6400
116,Revisar curso,2016-05-04 13:44:45.780084+00:00,2016-05-04 13:44:45.780084+00:00,2016-05-04 13:44:45.780084+00:00,5802
77,Notificacion estudiante cancelacion soli,2016-05-04 13:50:00.348472+00:00,2016-05-04 13:50:00.348471+00:00,2016-05-04 13:50:00.348471+00:00,559
112,Validar solicitud,2016-05-04 14:00:07.921040+00:00,2016-05-04 14:00:07.921040+00:00,2016-05-04 14:00:07.921040+00:00,7019
33,Validacion final,2016-05-04 14:08:43.527803+00:00,2016-05-04 14:08:43.527803+00:00,2016-05-04 14:08:43.527803+00:00,19019
92,Transferir Creditos,2016-05-04 14:20:31.980392+00:00,2016-05-04 14:20:31.980392+00:00,2016-05-04 14:20:31.980392+00:00,7387
108,Homologacion por grupo de cursos,2016-05-04 16:44:23.826074+00:00,2016-05-04 16:44:23.826073+00:00,2016-05-04 16:44:56.692768+00:00,2541
119,Traer informacion estudiante - banner,2016-05-04 18:06:50.667519+00:00,2016-05-04 18:06:50.667519+00:00,2016-05-04 18:06:50.667519+00:00,11181
119,Radicar Solicitud Homologacion,2016-05-04 18:06:53.667519+00:00,2016-05-04 18:06:53.667519+00:00,2016-05-05 09:05:57.031343+00:00,6004
96,Validacion final,2016-05-04 18:09:29.331079+00:00,2016-05-04 18:09:29.331080+00:00,2016-05-04 19:00:21.084548+00:00,22475
76,Notificacion estudiante cancelacion soli,2016-05-04 18:13:57.762514+00:00,2016-05-04 18:13:57.762515+00:00,2016-05-04 18:13:57.762515+00:00,6437
92,Transferir creditos homologables,2016-05-04 18:22:28.253776+00:00,2016-05-04 18:22:28.253776+00:00,2016-05-04 18:22:28.253776+00:00,7394
73,Homologacion por grupo de cursos,2016-05-04 19:21:25.430263+00:00,2016-05-04 19:21:25.430263+00:00,2016-05-04 19:21:25.430263+00:00,6799
73,Evaluacion curso,2016-05-04 19:21:52.299840+00:00,2016-05-04 19:21:52.299839+00:00,2016-05-04 19:21:52.299839+00:00,6990
57,Notificacion estudiante cancelacion soli,2016-05-04 20:16:54.416391+00:00,2016-05-04 20:16:54.416391+00:00,2016-05-04 20:16:54.416391+00:00,7071
100,Notificacion estudiante cancelacion soli,2016-05-04 22:55:07.906790+00:00,2016-05-04 22:55:07.906789+00:00,2016-05-04 22:55:07.906789+00:00,7682
113,Notificacion estudiante cancelacion soli,2016-05-04 22:58:30.483833+00:00,2016-05-04 22:58:30.483833+00:00,2016-05-04 22:58:30.483833+00:00,7736
120,Traer informacion estudiante - banner,2016-05-05 00:50:55.113091+00:00,2016-05-05 00:50:55.113091+00:00,2016-05-05 00:50:55.113091+00:00,11353
120,Radicar Solicitud Homologacion,2016-05-05 00:50:58.113091+00:00,2016-05-05 00:50:58.113091+00:00,2016-05-05 00:50:58.113091+00:00,11509
121,Traer informacion estudiante - banner,2016-05-05 01:54:28.585130+00:00,2016-05-05 01:54:28.585130+00:00,2016-05-05 01:54:28.585130+00:00,8824
121,Radicar Solicitud Homologacion,2016-05-05 01:54:31.585130+00:00,2016-05-05 01:54:31.585130+00:00,2016-05-05 01:54:31.585130+00:00,11583
121,Cancelar Solicitud,2016-05-05 01:54:31.587408+00:00,2016-05-05 01:54:31.587408+00:00,2016-05-05 12:16:49.000000+00:00,7775
120,Validar solicitud,2016-05-05 02:19:47.956397+00:00,2016-05-05 02:19:47.956396+00:00,2016-05-05 02:19:47.956396+00:00,7320
120,Revisar curso,2016-05-05 02:23:05.562765+00:00,2016-05-05 02:23:05.562764+00:00,2016-05-05 02:23:05.562764+00:00,9184
90,Revisar curso,2016-05-05 04:03:28.004586+00:00,2016-05-05 04:03:28.004586+00:00,2016-05-05 04:03:28.004586+00:00,920
99,Homologacion por grupo de cursos,2016-05-05 04:50:40.324873+00:00,2016-05-05 04:50:40.324873+00:00,2016-05-06 20:09:06.000000+00:00,26796
122,Traer informacion estudiante - banner,2016-05-05 05:56:09.865656+00:00,2016-05-05 05:56:09.865656+00:00,2016-05-05 05:56:09.865656+00:00,11614
122,Radicar Solicitud Homologacion,2016-05-05 05:56:12.865656+00:00,2016-05-05 05:56:12.865656+00:00,2016-05-05 05:56:12.865656+00:00,11692
123,Traer informacion estudiante - banner,2016-05-05 09:00:00.000000+00:00,2016-05-05 09:00:00.000000+00:00,2016-05-05 09:00:00.000000+00:00,11706
123,Radicar Solicitud Homologacion,2016-05-05 09:00:03.000000+00:00,2016-05-05 09:00:03.000000+00:00,2016-05-05 09:00:03.000000+00:00,11759
119,Validar solicitud,2016-05-05 09:10:26.058904+00:00,2016-05-05 09:10:26.058904+00:00,2016-05-05 09:10:26.058904+00:00,10923
119,Homologacion por grupo de cursos,2016-05-05 10:44:49.360325+00:00,2016-05-05 10:44:49.360325+00:00,2016-05-05 10:44:49.360325+00:00,6995
124,Traer informacion estudiante - banner,2016-05-05 12:37:46.751204+00:00,2016-05-05 12:37:46.751203+00:00,2016-05-05 12:37:46.751203+00:00,11760
124,Radicar Solicitud Homologacion,2016-05-05 12:37:49.751204+00:00,2016-05-05 12:37:49.751203+00:00,2016-05-05 12:37:49.751203+00:00,11775
122,Cancelar Solicitud,2016-05-05 12:41:48.175127+00:00,2016-05-05 12:41:48.175127+00:00,2016-05-05 12:41:48.175127+00:00,7836
80,Homologacion por grupo de cursos,2016-05-05 13:37:54.407194+00:00,2016-05-05 13:37:54.407194+00:00,2016-05-06 18:37:54.407194+00:00,6952
125,Validar solicitud,2016-05-05 13:46:27.888397+00:00,2016-05-05 13:46:27.888396+00:00,2016-05-05 13:46:27.888396+00:00,2292
126,Validar solicitud,2016-05-05 15:03:33.356171+00:00,2016-05-05 15:03:33.356171+00:00,2016-05-05 16:03:54.894689+00:00,22404
127,Traer informacion estudiante - banner,2016-05-05 15:32:10.560735+00:00,2016-05-05 15:32:10.560735+00:00,2016-05-05 15:32:10.560735+00:00,11811
127,Radicar Solicitud Homologacion,2016-05-05 15:32:13.560735+00:00,2016-05-05 15:32:13.560735+00:00,2016-05-05 15:32:13.560735+00:00,11854
128,Traer informacion estudiante - banner,2016-05-05 15:40:31.027644+00:00,2016-05-05 15:40:31.027644+00:00,2016-05-05 15:40:31.027644+00:00,11959
128,Radicar Solicitud Homologacion,2016-05-05 15:40:34.027644+00:00,2016-05-05 15:40:34.027644+00:00,2016-05-05 16:38:26.000000+00:00,11973
129,Traer informacion estudiante - banner,2016-05-05 16:03:56.974106+00:00,2016-05-05 16:03:56.974106+00:00,2016-05-05 16:03:56.974106+00:00,12129
129,Radicar Solicitud Homologacion,2016-05-05 16:03:59.974106+00:00,2016-05-05 16:03:59.974106+00:00,2016-05-05 16:03:59.974106+00:00,12814
129,Cancelar Solicitud,2016-05-05 16:04:05.383125+00:00,2016-05-05 16:04:05.383125+00:00,2016-05-05 16:04:05.383125+00:00,8064
127,Validar solicitud,2016-05-05 17:55:01.120685+00:00,2016-05-05 17:55:01.120685+00:00,2016-05-06 13:24:45.876651+00:00,1707
52,Notificacion estudiante cancelacion soli,2016-05-05 20:38:21.685928+00:00,2016-05-05 20:38:21.685928+00:00,2016-05-05 20:38:21.685928+00:00,8121
125,Homologacion por grupo de cursos,2016-05-05 21:40:47.269181+00:00,2016-05-05 21:40:47.269181+00:00,2016-05-06 13:10:00.209004+00:00,7304
73,Validar solicitud / pre-homologacion,2016-05-06 00:19:36.819441+00:00,2016-05-06 00:19:36.819440+00:00,2016-05-06 13:00:01.000000+00:00,294
112,Homologacion por grupo de cursos,2016-05-06 00:42:26.483655+00:00,2016-05-06 00:42:26.483655+00:00,2016-05-06 13:56:55.000000+00:00,7311
103,Notificacion estudiante cancelacion soli,2016-05-06 09:47:58.183461+00:00,2016-05-06 09:47:58.183461+00:00,2016-05-06 09:47:58.183461+00:00,8213
130,Traer informacion estudiante - banner,2016-05-06 12:00:00.003197+00:00,2016-05-06 12:00:00.003197+00:00,2016-05-06 12:00:00.003197+00:00,12006
130,Radicar Solicitud Homologacion,2016-05-06 12:00:03.003197+00:00,2016-05-06 12:00:03.003197+00:00,2016-05-06 12:00:03.003197+00:00,12836
131,Traer informacion estudiante - banner,2016-05-06 12:01:59.718746+00:00,2016-05-06 12:01:59.718746+00:00,2016-05-06 12:01:59.718746+00:00,13733
131,Radicar Solicitud Homologacion,2016-05-06 12:02:02.718746+00:00,2016-05-06 12:02:02.718746+00:00,2016-05-06 12:02:02.718746+00:00,14126
132,Traer informacion estudiante - banner,2016-05-06 12:17:04.520611+00:00,2016-05-06 12:17:04.520611+00:00,2016-05-06 12:17:04.520611+00:00,1471
132,Radicar Solicitud Homologacion,2016-05-06 12:17:07.520611+00:00,2016-05-06 12:17:07.520611+00:00,2016-05-06 12:17:07.520611+00:00,15057
132,Cancelar Solicitud,2016-05-06 12:17:20.554446+00:00,2016-05-06 12:17:20.554446+00:00,2016-05-06 12:17:20.554446+00:00,8112
130,Cancelar Solicitud,2016-05-06 12:22:51.618230+00:00,2016-05-06 12:22:51.618230+00:00,2016-05-06 13:00:11.000000+00:00,8528
125,Evaluacion curso,2016-05-06 13:10:32.170532+00:00,2016-05-06 13:10:32.170532+00:00,2016-05-06 13:10:32.170532+00:00,6958
133,Traer informacion estudiante - banner,2016-05-06 13:17:59.121466+00:00,2016-05-06 13:17:59.121466+00:00,2016-05-06 13:17:59.121466+00:00,1515
133,Radicar Solicitud Homologacion,2016-05-06 13:18:02.121466+00:00,2016-05-06 13:18:02.121466+00:00,2016-05-06 13:19:35.121466+00:00,15315
133,Validar solicitud,2016-05-06 13:19:35.457501+00:00,2016-05-06 13:19:35.457501+00:00,2016-05-06 13:59:38.936142+00:00,18929
131,Validar solicitud,2016-05-06 13:38:39.285889+00:00,2016-05-06 13:38:39.285890+00:00,2016-05-06 13:39:14.382895+00:00,659
22,Notificacion estudiante cancelacion soli,2016-05-06 13:55:08.864139+00:00,2016-05-06 13:55:08.864139+00:00,2016-05-06 13:55:08.864139+00:00,8819
112,Evaluacion curso,2016-05-06 13:56:55.000000+00:00,2016-05-06 13:56:55.000000+00:00,2016-05-06 18:12:31.641082+00:00,6985
134,Traer informacion estudiante - banner,2016-05-06 14:03:38.800203+00:00,2016-05-06 14:03:38.800203+00:00,2016-05-06 14:03:38.800203+00:00,12915
134,Radicar Solicitud Homologacion,2016-05-06 14:03:41.800203+00:00,2016-05-06 14:03:41.800203+00:00,2016-05-06 18:00:02.000000+00:00,15547
114,Notificacion estudiante cancelacion soli,2016-05-06 14:23:21.442302+00:00,2016-05-06 14:23:21.442302+00:00,2016-05-06 14:23:21.442302+00:00,8916
26,Homologacion por grupo de cursos,2016-05-06 15:58:38.023324+00:00,2016-05-06 15:58:38.023323+00:00,2016-05-06 20:12:20.000000+00:00,7573
135,Validar solicitud,2016-05-06 17:43:50.272866+00:00,2016-05-06 17:43:50.272866+00:00,2016-05-06 18:01:45.280747+00:00,716
133,Revisar curso,2016-05-06 18:35:26.344376+00:00,2016-05-06 18:35:26.344376+00:00,2016-05-06 18:35:26.344376+00:00,1314
80,Evaluacion curso,2016-05-06 18:37:54.407194+00:00,2016-05-06 18:37:54.407194+00:00,2016-05-06 18:37:54.407194+00:00,7088
96,Visto Bueno Cierre Proceso,2016-05-06 18:43:32.613333+00:00,2016-05-06 18:43:32.613333+00:00,2016-05-06 18:44:04.057301+00:00,7314
134,Cancelar Solicitud,2016-05-06 21:07:59.708485+00:00,2016-05-06 21:07:59.708485+00:00,2016-05-06 21:08:27.708485+00:00,9437
96,Transferir Creditos,2016-05-06 21:35:43.292894+00:00,2016-05-06 21:35:43.292894+00:00,2016-05-06 21:35:43.292894+00:00,12548
96,Transferir creditos homologables,2016-05-06 21:35:56.039873+00:00,2016-05-06 21:35:56.039873+00:00,2016-05-06 21:35:56.039873+00:00,15930
124,Validar solicitud,2016-05-07 00:08:44.916097+00:00,2016-05-07 00:08:44.916096+00:00,2016-05-08 19:00:00.258944+00:00,241
136,Traer informacion estudiante - banner,2016-05-07 01:04:11.054752+00:00,2016-05-07 01:04:11.054752+00:00,2016-05-07 01:04:11.054752+00:00,15957
136,Radicar Solicitud Homologacion,2016-05-07 01:04:14.054752+00:00,2016-05-07 01:04:14.054752+00:00,2016-05-08 19:00:33.000000+00:00,15862
78,Notificacion estudiante cancelacion soli,2016-05-07 01:47:32.977145+00:00,2016-05-07 01:47:32.977145+00:00,2016-05-07 01:47:32.977145+00:00,9484
